screen_name,tweet_id,datetime,date,time,latitude,longitude,content
StopTheWoo,6.63042E+17,11/7/15 17:14,11/07/15,17:14,40.44697999,-80.01626392,That's the single worst play I may have ever seen at a football game
TatianaGiana,6.63042E+17,11/7/15 17:14,11/07/15,17:14,41.32470923,-75.80367354,You've got a friend in me  @ Wyoming Area Football Field https://t.co/3W6Q9FusY3
tom4003,6.63042E+17,11/7/15 17:14,11/07/15,17:14,53.72852168,-2.48956084,When #blackburnrovers was a decent team. #BPL #trophies #longtimeago @ Blackburn Rovers Football Club https://t.co/dzvHvWosH2
KhalidMUFC,6.63042E+17,11/7/15 17:14,11/07/15,17:14,32.77063498,-117.185603,@LoveVanGaal Mourinhos football is more fun to watch and yet his team is 3 points off the relegation zone. https://t.co/XvnkliuAmt
omarr75,6.63042E+17,11/7/15 17:15,11/07/15,17:15,30.49752842,-90.95241912,Super Bowl bound @ DSHS Football Field https://t.co/QdgrlfvOUK
KhalidMUFC,6.63042E+17,11/7/15 17:15,11/07/15,17:15,32.77063498,-117.185603,Mourinhos football is more fun to watch and yet his team is 3 points off the relegation zone. https://t.co/XvnkliuAmt
iamFAHMIRAHAMAN,6.63042E+17,11/7/15 17:15,11/07/15,17:15,1.4966497,103.8830417,Football marathon
TheRealRsappii,6.63042E+17,11/7/15 17:15,11/07/15,17:15,47.054364,-122.7316561,"Watch ""Panthers vs. Seahawks Divisional Round highlights"" on YouTube - https://t.co/7pObTKZJKa"
JMFlynn79,6.63042E+17,11/7/15 17:15,11/07/15,17:15,39.75017377,-104.9979048,"Home away from home, Penn State Alum football scene in Denver (at @PatsDowntown Bar &amp; Grill in Denver, CO) https://t.co/qqbjY9P953"
bmumit,6.63042E+17,11/7/15 17:15,11/07/15,17:15,39.367306,-76.56204081,#MyGuys @ Holy Dirt Football Field https://t.co/UqgbHb2Je7
BrookeNG12,6.63042E+17,11/7/15 17:15,11/07/15,17:15,38.20519076,-85.75775512,I'm at Papa John's Cardinal Stadium - @uoflsports for Louisville Cardinals College Football vs. Syracuse Orange F... https://t.co/18zpcAcor6
UK88TL,6.63042E+17,11/7/15 17:16,11/07/15,17:16,26.12047538,-80.13127016,Screw this football team!
chicchirichikid,6.63042E+17,11/7/15 17:16,11/07/15,17:16,39.63582,-79.95453,Today's looking like football and beer. Cheers Morgantown @ West Virginia https://t.co/PGr2tWxxFy
JFreeman83,6.63042E+17,11/7/15 17:16,11/07/15,17:16,39.1969587,-84.2865126,I'm ready for college basketball to be on all day on Saturday I steal 's of football.
skylar_bristol,6.63043E+17,11/7/15 17:17,11/07/15,17:17,33.2467384,-84.2582321,"This may come as a shock, but I'm working all day @ The MUG! College football on today! Pair it with https://t.co/3CqbN7MtJJ"
JacCollinsworth,6.63043E+17,11/7/15 17:17,11/07/15,17:17,41.70061633,-86.22154232,"""I would go after KeiVarae Russell. I think he's the more vulnerable corner for Notre Dame."" -Todd McShay, NFL draft 'expert'"
cjwhelan412,6.63043E+17,11/7/15 17:17,11/07/15,17:17,40.44681005,-80.01582506,What a great day for football #H2P #BeatND @ Pittsburgh Panthers At Heinz Field https://t.co/xDHboDW1xA
kelly_tackett_,6.63043E+17,11/7/15 17:18,11/07/15,17:18,26.21666667,-81.76,till next year football season  @ Barron G. Collier High School https://t.co/Aykmfpw1zc
Essex_Lion,6.63043E+17,11/7/15 17:19,11/07/15,17:19,42.4239317,-82.95576811,2016 NFL Draft Watch: Week 10 (Florida State at Clemson) https://t.co/TgSbEpsmWS #Lions https://t.co/SjPCANgvIs
CORRAyOla,6.63043E+17,11/7/15 17:19,11/07/15,17:19,39.2992,-76.8404,Last high school football game with the boys @ Mount Hebron High School https://t.co/TRCXjuCMRz
Mrs_Garibo,6.63043E+17,11/7/15 17:19,11/07/15,17:19,33.3506889,-111.7937698,Flag Football Champions!!  @ Boys &amp; Girls Clubs of the East Valley - https://t.co/cnHrJgVDWf
hughthomas,6.63043E+17,11/7/15 17:19,11/07/15,17:19,51.47486027,-0.22080252,5 of the best #awaydays #kro #bcfc #sotv @ Fulham Football Club https://t.co/mRQwM8y2hv
goody411,6.63043E+17,11/7/15 17:19,11/07/15,17:19,35.90694444,-79.04777778,"First leg of our ""boy's weekend of sports debauchery""....UNC/Duke Football. Tonight is Hurricane's https://t.co/HfZNT85vII"
missmorgannn_xo,6.63043E+17,11/7/15 17:20,11/07/15,17:20,39.65265038,-79.95516266,Game day with my fav  @ WVU Football Stadium https://t.co/ZdeuHdr1a4
ImpactFC1,6.63043E+17,11/7/15 17:20,11/07/15,17:20,43.49352612,-70.451178,"With no flag football for my team the last couple of weeks, I've been using the time to try heal https://t.co/RzQgPqanqw"
kittykatamberrr,6.63043E+17,11/7/15 17:20,11/07/15,17:20,34.07179,-117.88815,"Me: I dont get football. Whats going on?Mom: Hears how you follow the game: Cheer when you hear your dad cheer. Simple."
MiamiCP,6.63044E+17,11/7/15 17:21,11/07/15,17:21,25.78111669,-80.19240081,Larry Scott took the long road to being head coach of Miami Hurricanes football https://t.co/MNk1rCBfyB
allen_chris77,6.63044E+17,11/7/15 17:22,11/07/15,17:22,44.004873,-73.177741,Senior Day #GoPanthers @ Middlebury College Football https://t.co/TMnVYiah3D
A_Walkk,6.63044E+17,11/7/15 17:23,11/07/15,17:23,36.14886215,-95.94397995,Perfect day to watch some football! #picoftheday #instagood #instadaily #football #tu #saturday https://t.co/qJP4oaaEw6
photogAmyNicole,6.63044E+17,11/7/15 17:23,11/07/15,17:23,45.000597,-123.032793,Cold day for a football game. #football #tinymites #popwarner #saxons #mommylife @ McNary High School https://t.co/3s6ldBE1m7
liam_omahony4,6.63044E+17,11/7/15 17:24,11/07/15,17:24,36.2144512,-81.6776049,BEAT DUKE
nealcarr1,6.63044E+17,11/7/15 17:24,11/07/15,17:24,39.8764507,-86.24852811,Haha. Hackenburg already getting those nfl calls..
RadioFreeCabarr,6.63045E+17,11/7/15 17:25,11/07/15,17:25,30.35647965,-81.60585337,Getting for football Davidson verus Jacksonville #catsarewild (@ D.B. Milne Field) https://t.co/2jnCSkaZrK https://t.co/txtnz85PQv
HumanBeings1,6.63045E+17,11/7/15 17:26,11/07/15,17:26,34.03341005,-118.3624499,Monday Night Football Can't wait!! @ Los Angeles Area https://t.co/7ZfkCjWmwP
MohamedAlshaiba,6.63045E+17,11/7/15 17:27,11/07/15,17:27,25.23,55.39138889,Cheers 3 points @manutd #manchesterunited #englishpremierleague #epl #football  @ Rashidiya https://t.co/sESP5WHkik
archi_pape,6.63045E+17,11/7/15 17:28,11/07/15,17:28,-11.6783301,27.48932281,"Demain #Lubumbashi sera la capitale africaine du football . Plus les heures avancent ,  plus la https://t.co/5eGgjsQXn6"
EricKostadinov,6.63045E+17,11/7/15 17:28,11/07/15,17:28,51.53186007,0.03865601,West Ham Away @ West Ham Utd Football Ground https://t.co/ZyJU77wye6
tayl0r__smith,6.63045E+17,11/7/15 17:28,11/07/15,17:28,34.92319495,-85.11355629,Since our last game was last night  @ Ringgold High School Football Feild https://t.co/02IcuwKQb1
tejasjj,6.63046E+17,11/7/15 17:29,11/07/15,17:29,29.52601487,-95.12930445,Get out of the gloom and enjoy all your favorite college football action at hooters_nasa.  Great https://t.co/RnUuzTp60a
MitchGoulding,6.63046E+17,11/7/15 17:29,11/07/15,17:29,51.00504858,5.53281465,Football at Genk Cafe Sting #genk #belgium #krcgenk @ Cristal Arena https://t.co/N6EehoOMCB
ContempoMode,6.63046E+17,11/7/15 17:29,11/07/15,17:29,27.88547375,-82.53470675,Friends @ Duke's Retired Surfer's Island Bar https://t.co/u7grYtoJF3
WellmanShanna,6.63046E+17,11/7/15 17:30,11/07/15,17:30,34.03494608,-117.0879327,You made an ordinary football game memorable thank you  @ Yucaipa High https://t.co/dfMqro9eeh
jaemsoto,6.63046E+17,11/7/15 17:30,11/07/15,17:30,28.3041306,-81.3993607,"Island accents, #reggaeton blasting through the speakers &amp; football on the screens. Already loving https://t.co/9cYZlzvp7y"
The_JBoogie,6.63046E+17,11/7/15 17:31,11/07/15,17:31,34.86486486,-82.4587999,@KayDee_Hall @JVO_MAXamillion You sure? I see 4 weeks b/w week 3 and 6. And when I watched him play the Panthers  JNo shut him down for sure
98Imposter,6.63046E+17,11/7/15 17:31,11/07/15,17:31,41.46383307,-90.17303119,@Mr_Trifecta I really like the 9 in RACE 5...gonna be interesting...have to go to football game...playoffs
couturebodies,6.63046E+17,11/7/15 17:31,11/07/15,17:31,33.94974969,-83.37312755,#godawgs  #finishstrong My ace has caught the football bug. It's on like Donkey Kong now! https://t.co/OSPcxVPpOK
HasanAshmawi,6.63046E+17,11/7/15 17:31,11/07/15,17:31,51.60630896,-3.98947341,Playing football like a BOSS! (@ Swansea Sports Village) https://t.co/GmLOEk4xu3
Seangone41,6.63046E+17,11/7/15 17:32,11/07/15,17:32,41.8591051,-87.6202953,Watching college football all day. Killer matchups.
tyjwilkerson,6.63046E+17,11/7/15 17:32,11/07/15,17:32,38.71594319,-75.08552786,"On bar for this rainy Saturday, fire pit is roaring. Stop by and watch some cooler football! https://t.co/TMWQo3HSfk"
KKLOTHING,6.63047E+17,11/7/15 17:33,11/07/15,17:33,43.04694444,-76.14444444,"Sneaker Saturday &amp; Football! #AirJordan13CP3 #KnickerbockerKlothing #KOTD #Kickz https://t.co/q7PY2IThDF"
ItsBrycehutch,6.63047E+17,11/7/15 17:33,11/07/15,17:33,29.05586546,-81.29874087,Happy birthday to the girl who got tons of paint on my white shirt at a football game @minchew_taylor
jessieann71,6.63047E+17,11/7/15 17:33,11/07/15,17:33,35.90694444,-79.04777778,Rain stopped just in time for some Carolina football. @ Kenan Memorial Stadium https://t.co/LpYih780dH
PafcPowelly,6.63047E+17,11/7/15 17:33,11/07/15,17:33,50.3760507,-4.1483929,Football determines my mood for the weekend
austinkilcullen,6.63047E+17,11/7/15 17:33,11/07/15,17:33,36.5297,-87.3592,"FROM THE ARCHIVESWith football season and semester starting to wind down I can't help but think https://t.co/qgNKOpFret"
chelseawarnerr,6.63047E+17,11/7/15 17:34,11/07/15,17:34,40.44728241,-80.01418026,HAIL PITT @ Heinz Field - Pittsburgh Panthers Versus Notre Dame Fighting https://t.co/rpLeNLYjUD
NatalieBEvans,6.63047E+17,11/7/15 17:34,11/07/15,17:34,39.843566,-86.166662,Representing @uwci today at @butleru football game. #liveunited #butlerunited https://t.co/k9AeZAYRXb
mike_rat,6.63047E+17,11/7/15 17:34,11/07/15,17:34,51.48538207,-3.19379141,Saturday afternoon and my #highered Twitter feed is suddenly invaded by football news - of all sorts... https://t.co/u59q9v1FTo
hothulataumaia,6.63047E+17,11/7/15 17:34,11/07/15,17:34,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/rVoBIcTnFR"
swaggerboy_mj,6.63047E+17,11/7/15 17:34,11/07/15,17:34,-24.4018178,25.5316531,"I love football, but I love @Orlando_Pirates most.."
dancerAL,6.63047E+17,11/7/15 17:34,11/07/15,17:34,47.65685499,-122.3030757,"Undercover in the back corner today. (@ Husky Football Padelford Tailgate in Seattle, WA) https://t.co/bVUsDWvPhJ"
DawgpoundRich64,6.63047E+17,11/7/15 17:34,11/07/15,17:34,41.48549192,-81.77136167,"""@Flyers61: @BrownsBeat or pointing out Art Modell was so clueless that he fired the two best coaches in NFL history.""Says it ALL!"
steve9091,6.63047E+17,11/7/15 17:35,11/07/15,17:35,51.53186007,0.03865601,"A good day at West Ham, but the best result is Saints winning. @ West Ham Utd Football Ground https://t.co/ELeymzgOBR"
GoodOleBoy61,6.63047E+17,11/7/15 17:35,11/07/15,17:35,36.1743851,-82.7598419,Rainy day in Tusculum. Ready for some Indian Football #catawbacollege #catawbafootball5 #raingame @ https://t.co/9iynzM17dj
djsicbeats,6.63047E+17,11/7/15 17:35,11/07/15,17:35,39.90423032,-75.16951617,"EVERY SATURDAY 12noon-8pm xfinitylive_xl = College Football Game Sound, DJ SIC BEATS during https://t.co/JA7KFAvrGd"
ButlerBlue3,6.63047E+17,11/7/15 17:36,11/07/15,17:36,39.84429757,-86.16624191,Game day! #GoDawgs (@ Butler Bowl - @butleru for Butler University Bulldogs Football vs....) https://t.co/XOeCc8JaJ3 https://t.co/0oXg0Iij2M
DarwinsTheories,6.63048E+17,11/7/15 17:37,11/07/15,17:37,42.07087927,-88.19231987,"Nothing like having happy kids, good sauces, and football! #GoIrish (@ Buffalo Wild Wings - @bwwings) https://t.co/hvGPnUAT34"
HanoverPanthers,6.63048E+17,11/7/15 17:37,11/07/15,17:37,38.71450419,-85.46239008,Shelby Adams is assisted by Shannon Hawkins to give the Panthers a 2-0 lead. #HCGameDay #PantherPride https://t.co/XOeydyuiTm
dweezzill,6.63048E+17,11/7/15 17:38,11/07/15,17:38,51.23238794,4.47184987,"I'm at Royal Antwerp Football Club in Deurne, Antwerp https://t.co/QoL74JzYIb"
MonsterHouseGym,6.63048E+17,11/7/15 17:38,11/07/15,17:38,28.0483799,-80.6177597,Florida Tech matching up against #1 West Georgia today @ Florida tech Panthers stadium https://t.co/SSmNyXuf3o
twenty_ate28,6.63048E+17,11/7/15 17:39,11/07/15,17:39,36.610494,-121.8339396,Can't wait to watch football all day tomorrow. It's been a long week
hothulataumaia,6.63048E+17,11/7/15 17:39,11/07/15,17:39,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/cctPp0RtO3"
OzzySheikh,6.63048E+17,11/7/15 17:39,11/07/15,17:39,29.72194444,-95.34916667,Showing up early for UH football tailgating before the game. Come out and support the coogs at 2:30! https://t.co/GszZygG7Rr
Ch3apSk8_Baws,6.63048E+17,11/7/15 17:39,11/07/15,17:39,35.063874,-78.223652,We whooping duke ass lol
bigbroncosfan,6.63048E+17,11/7/15 17:39,11/07/15,17:39,40.00915769,-105.2666542,CU Football Game.  Playing Stanford. Yikes. #Boulder @ Folsom Field https://t.co/YML498Wpnh
hothulataumaia,6.63048E+17,11/7/15 17:39,11/07/15,17:39,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/G1IwmDw4Fk"
campbellm6755,6.63048E+17,11/7/15 17:39,11/07/15,17:39,55.8410967,-4.2212268,Why do commentators always give that dirty scumbag costa a positive comment he's a low life and unfortunately a professional football player
hothulataumaia,6.63048E+17,11/7/15 17:40,11/07/15,17:40,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/SCJQP0JdPf"
MiamiFabian,6.63048E+17,11/7/15 17:40,11/07/15,17:40,25.7525,-80.37777778,Congrats Anne in winning the Football tickets... Enjoy the Game https://t.co/ypGA9eMRsU
hothulataumaia,6.63048E+17,11/7/15 17:40,11/07/15,17:40,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/cTbHiS65BP"
gretbrietta1,6.63048E+17,11/7/15 17:40,11/07/15,17:40,34.9429207,-92.0136337,Barnes brothers coaching their flag football team @ Panther Flag Football https://t.co/dIIpnkoJPI
hothulataumaia,6.63048E+17,11/7/15 17:40,11/07/15,17:40,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/UEOHuMpJ7T"
WorkPlayBham,6.63048E+17,11/7/15 17:40,11/07/15,17:40,33.5098029,-86.79747771,Free viewing of the Alabama vs LSU football game in the theatre!  In life size and the best part is https://t.co/zBaXdSgMmP
BrowettAndrew,6.63049E+17,11/7/15 17:41,11/07/15,17:41,52.44788886,-1.49554084,Well done Northampton Town. @ Ricoh Arena. Coventry City Football Club https://t.co/rj4i3amPS4
hothulataumaia,6.63049E+17,11/7/15 17:41,11/07/15,17:41,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/xgrUVHOR9n"
ASAP_2FLYY,6.63049E+17,11/7/15 17:41,11/07/15,17:41,35.82734274,-82.5531363,ITS GAMEDAYYYY Senior day lets go get this dub ! #MHUWeLive #BlueD @ Mars Hill Football Field https://t.co/6bIlnfL1Zw
white10_k,6.63049E+17,11/7/15 17:41,11/07/15,17:41,40.63214616,-75.57956034,He's actually an animal @ Parkland Football Stadium https://t.co/BslgM8avVJ
KatRags4,6.63049E+17,11/7/15 17:41,11/07/15,17:41,42.7388012,-73.67711419,A little bit of calm before my storm today at work! Getting hyped up for my Troy HS football team https://t.co/gPjiEYYq0j
hothulataumaia,6.63049E+17,11/7/15 17:41,11/07/15,17:41,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/AKhO3C5bTX"
MaraDavis,6.63049E+17,11/7/15 17:41,11/07/15,17:41,30.24827,-87.6892014,Football cowgirl #alabama #superfan #oco2015 #gulfshores #rolltide #boots @ Hangout Oyster Cook-Off &amp; https://t.co/L6x3llTky2
lexikime,6.63049E+17,11/7/15 17:42,11/07/15,17:42,32.30804444,-110.8987639,so proud of our football boys  (especially Jimmy with the interception ) @ Catalina Foothills High https://t.co/0w5zc2JFUF
CodyHarter,6.63049E+17,11/7/15 17:42,11/07/15,17:42,42.33346,-71.1679,Time for some college football. @bostoncollege @bc_msoccer #brookline #chestnuthill #bostonstrong @ https://t.co/RhMo4tyWnE
Shelby_Pohlm,6.63049E+17,11/7/15 17:42,11/07/15,17:42,29.93575833,-95.56993333,I love them just as much as I love falcon football  #lastgame @ Ken https://t.co/oHZFKnEjLE
cuttingc,6.63049E+17,11/7/15 17:43,11/07/15,17:43,38.99710815,-104.8438353,Tailgating before the Army vs. Air Force game. @ USAFA Falcon Football Stadium https://t.co/a10O5SNsrZ
trendinaliaTPA,6.63049E+17,11/7/15 17:43,11/07/15,17:43,27.9465,-82.4593,'Duke' appeared on Friday 6 at the 20th place in the Top20 of Tampa's Trends: https://t.co/lLz77ILAYC #trndnl
hothulataumaia,6.63049E+17,11/7/15 17:44,11/07/15,17:44,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/xDwvHafOjj"
GatorMAB,6.63049E+17,11/7/15 17:44,11/07/15,17:44,12.570447,-70.044667,A little Gator Football...Aruba-Style!!! W/ @luckboxpoker813 (@ Touchdown Sports Bar &amp; Grill in Palm beach) https://t.co/x9rCdRQWM5
petekomar,6.63049E+17,11/7/15 17:44,11/07/15,17:44,34.14483548,-77.88817471,Watching Syracuse football! Gianelli sausages on the grill! (@ Estates at Nessle Landing) https://t.co/plGkisxE1c https://t.co/bStttXuepK
KatieLynnBostic,6.63049E+17,11/7/15 17:44,11/07/15,17:44,39.9833,-82.9833,As much as I love to rest on bye weeks it's just not a Saturday if there's no Buckeye football. Ready https://t.co/GYij5VJsvw
Ksturm43,6.63049E+17,11/7/15 17:44,11/07/15,17:44,40.44666667,-80.01583333,Beautiful day for football @ Heinz Field https://t.co/sCteA4UcGx
djhillier1967,6.63049E+17,11/7/15 17:44,11/07/15,17:44,51.49125948,-0.15966353,Just posted a photo @ Duke of York Square https://t.co/msArgQO1jG
sambaker98,6.63049E+17,11/7/15 17:44,11/07/15,17:44,34.14765278,-84.17217222,last deca tailgate &amp; last high school football game spent well with my fav junior  #sofoyouknow @ https://t.co/CiNLA89H1n
kyystanley,6.63049E+17,11/7/15 17:44,11/07/15,17:44,35.9898197,-95.98972819,thanks for making this football season the best ever &amp; for finally https://t.co/i6etrq5K51
Gerryaliteit,6.6305E+17,11/7/15 17:45,11/07/15,17:45,51.23238794,4.47184987,"I'm at Royal Antwerp Football Club in Deurne, Antwerp w/ @dweezzill https://t.co/BQ11JxpCkV"
keyundreameadow,6.6305E+17,11/7/15 17:45,11/07/15,17:45,33.56342579,-84.20316696,It's competition day - cheering on Midway Football! Let's go Wildcats! (@ Stockbridge High School) https://t.co/G8rRPTSnpF
ankiexx,6.6305E+17,11/7/15 17:46,11/07/15,17:46,51.23238794,4.47184987,"I'm at Royal Antwerp Football Club in Deurne, Antwerp https://t.co/Z4I37XNzMg"
hothulataumaia,6.6305E+17,11/7/15 17:46,11/07/15,17:46,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/RFpZCKnuGW"
Mahdemuhamad2,6.6305E+17,11/7/15 17:46,11/07/15,17:46,53.4630523,-2.27200824,"Just posted a photo @ Manchester United Football Club, Old Trafford https://t.co/mShc7Fgrhg"
ellan_vannin,6.6305E+17,11/7/15 17:46,11/07/15,17:46,54.16855228,-4.49833895,Football Remembers #lestweforget @ Ballafletcher https://t.co/UYR1xP9qST
ouiwegirl,6.6305E+17,11/7/15 17:46,11/07/15,17:46,35.2163887,-80.8547592,In North Carolina. Watching football. Seriously so all American. @ All American Pub https://t.co/VY1fR5woWR
vixyoung,6.6305E+17,11/7/15 17:47,11/07/15,17:47,51.4910815,-0.16019748, @ Saturday Market At Duke of York Square https://t.co/uIEuNgsNuv
JpNeZz,6.6305E+17,11/7/15 17:47,11/07/15,17:47,39.16064218,-84.50111396,SMOY Silverhawks win City Championships!! #silverhawks #smoy #football @ Roger Bacon Stadium https://t.co/56dQhIFYeZ
hothulataumaia,6.6305E+17,11/7/15 17:47,11/07/15,17:47,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/CZ4N4X71za"
TY040488,6.6305E+17,11/7/15 17:47,11/07/15,17:47,40.44681005,-80.01582506,#H2P @ Pittsburgh Panthers At Heinz Field https://t.co/D3g0GdmcVw
BecksBooks,6.6305E+17,11/7/15 17:48,11/07/15,17:48,42.0496483,-87.6809769,"Happy Family Weekend, #b1gcats ! !  All football jerseys 25% off!  #gocats #northwestern https://t.co/Ws69LktUKF"
shelbyc_01,6.6305E+17,11/7/15 17:48,11/07/15,17:48,38.20583333,-85.75888889,A good day for some Cardinal football  @ Papa John's Cardinal Stadium https://t.co/vv1i5OXoIt
Mikelaponza,6.6305E+17,11/7/15 17:48,11/07/15,17:48,41.50579505,-81.69937249,FOOTBALL SUNDAY WITH MY MAIN SQUEEZE @melnavarra3        @ FirstEnergy Stadium https://t.co/CddGqAhUXU
e_gibbon,6.6305E+17,11/7/15 17:48,11/07/15,17:48,51.5,-0.13,became the metropolis of the great duke or count was interposed to guard the fortunes of the senate.
dadaevan,6.63051E+17,11/7/15 17:49,11/07/15,17:49,40.44678377,-80.01575589,"#H2P (at @HeinzField for Notre Dame Fighting Irish vs Pittsburgh Panthers in Pittsburgh, PA) https://t.co/hoZOO4fHj4 https://t.co/EWEt145AbR"
menteh_,6.63051E+17,11/7/15 17:49,11/07/15,17:49,-1.12468771,37.00497732,"Vardy asiharakishe kuenda hizi big teams in search of ucl football,team kama akina portoFC etc ndo zinamfaa till he proves himself kabisa"
ClivetheClubGuy,6.63051E+17,11/7/15 17:49,11/07/15,17:49,28.7684287,-81.6306232,The announcers for today's Gators football game are dreadful.
hothulataumaia,6.63051E+17,11/7/15 17:49,11/07/15,17:49,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/lNy9jQ1YYB"
Tarabene,6.63051E+17,11/7/15 17:50,11/07/15,17:50,35.67109087,-105.952144,X is ready for some football this morning.  #football #batman #7ismyfavoriteplayer #flagfootball @ https://t.co/m5egP8QQSu
hothulataumaia,6.63051E+17,11/7/15 17:50,11/07/15,17:50,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/XIwQzRoSiE"
rdephin,6.63051E+17,11/7/15 17:50,11/07/15,17:50,11.2667,76.9667,Its time for football  nights under bike  lights  #NiteFun https://t.co/lrN24NmVwo
NHSpbears,6.63051E+17,11/7/15 17:50,11/07/15,17:50,40.2835587,-76.6740443,"District III football, looks like the Polar Bears are going to be an 8th seed and host York Suburban on  Friday."
lexie_yaa,6.63051E+17,11/7/15 17:50,11/07/15,17:50,37.93697107,-121.6908998,Not everything was perfect. Football season these past four years have https://t.co/HUkESYCGfb
o_blahhhh,6.63051E+17,11/7/15 17:50,11/07/15,17:50,38.20583333,-85.75888889,It's a beautiful day for football #L1C4 @ Papa John's Cardinal Stadium https://t.co/OEJ9wt6H9e
HanoverPanthers,6.63051E+17,11/7/15 17:52,11/07/15,17:52,38.71450419,-85.46239008,Panthers three peat as @hcacdiii Champs! #HCGameDay #PantherPride #d3soc @ Hanover College https://t.co/DvUcxPG2tA
hothulataumaia,6.63051E+17,11/7/15 17:52,11/07/15,17:52,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/1QihcTU9Wy"
DrSetItOff,6.63051E+17,11/7/15 17:52,11/07/15,17:52,30.67326565,-88.07563156,The football team is arriving. #SouthAlabama #jagnation @ LaddPeebles https://t.co/54PRQSIi1T
hothulataumaia,6.63051E+17,11/7/15 17:52,11/07/15,17:52,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/jH7RHZqyMo"
lim8ted_edition,6.63051E+17,11/7/15 17:52,11/07/15,17:52,35.90668894,-79.04779043,#uncblackalumni #reunion #beatduke #tailgate @ UNC Kenan Football Stadium https://t.co/gNVUQJQs5y
KIDwonder444,6.63052E+17,11/7/15 17:52,11/07/15,17:52,40.44681005,-80.01582506,Great day for college football in the burgh #letsgopitt #panthers #pitt @ Pittsburgh Panthers At https://t.co/eWfudCJFCY
hothulataumaia,6.63052E+17,11/7/15 17:52,11/07/15,17:52,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/6UpgG3PwEm"
Miss_JulieMoore,6.63052E+17,11/7/15 17:52,11/07/15,17:52,51.53186007,0.03865601,"Thanks Upton Park, it's been a pleasure #efcvwhufc #efc #whufc #uptonpark @ West Ham Utd Football Ground https://t.co/hEv10OeZG2"
claireanapier,6.63052E+17,11/7/15 17:53,11/07/15,17:53,35.92129031,-84.05741573,From our first Bearden football game as freshman to our last game as https://t.co/eFqDOMAjk4
sarahhcrosbyyy,6.63052E+17,11/7/15 17:53,11/07/15,17:53,42.55541096,-70.84194723, @ Endicott College Football Field https://t.co/CDFKKtoqim
McCetch,6.63052E+17,11/7/15 17:53,11/07/15,17:53,53.284838,-6.2775985,@seanm91 does he even football?
pearly976,6.63052E+17,11/7/15 17:53,11/07/15,17:53,19.32428027,-99.17421323,#play60kids #nfl @ C.U. UNAM https://t.co/pLf57a5vOL
hothulataumaia,6.63052E+17,11/7/15 17:53,11/07/15,17:53,42.1857491,-122.6943436,"""S/O to my USO Sefa &amp; the SOU RAIDER FOOTBALL FAMILY. Stay Progressive &amp; Blessed! #UsomotioN... #NAIA https://t.co/g7v4NljDs5"
